0.3809523809523796, 100.80283018867931
1.904761904761905, 101.93207547169817
3.4285714285714377, 103.06132075471703
4.5714285714285765, 104.19056603773589
5.714285714285722, 106.44905660377361
6.857142857142861, 108.70754716981139
8.38095238095238, 112.09528301886797
9.523809523809518, 115.48301886792456
11.047619047619051, 117.74150943396234
12.952380952380949, 118.8707547169812
15.23809523809524, 118.8707547169812
17.142857142857153, 117.74150943396234
18.285714285714292, 116.61226415094342
20.95238095238095, 116.61226415094342
23.61904761904762, 116.61226415094342
25.52380952380952, 116.61226415094342
26.285714285714292, 113.22452830188683
26.666666666666657, 108.70754716981139
27.04761904761905, 103.06132075471703
27.42857142857143, 98.54433962264159
27.80952380952381, 94.02735849056603
28.19047619047619, 90.63962264150945
28.57142857142857, 87.25188679245281
28.95238095238095, 83.86415094339623
29.33333333333333, 79.34716981132078
30.095238095238088, 74.83018867924534
30.476190476190467, 71.4424528301887
30.85714285714286, 68.05471698113212
31.61904761904762, 63.53773584905662
32.42200666274741, 60.163069968553486
33.03439153439153, 56.53252314814819
33.64677640603567, 53.35579468029351
34.565353713501864, 51.08670291754021
35.02464236723496, 48.8176111547869
35.48393102096806, 46.09470103948291
36.249412110523224, 43.82560927672955
37.16798941798942, 41.556517513976246
37.933470507544584, 38.37978904612157
38.85204781501078, 36.11069728336827
39.770625122476986, 33.84160552061496
40.53610621203214, 31.118695405310973
41.45468351949833, 29.303421995108295
42.2201646090535, 27.488148584905673
43.13874191651969, 25.219056822152368
44.21041544189691, 23.857601764500316
44.97589653145209, 22.042328354297695
46.20066627474034, 19.77323659154439
47.425436018028606, 18.411781533892395
48.80330197922791, 18.411781533892395
50.33426415833823, 16.596508123689716
51.712130119537534, 15.688871418588406
52.783803644914755, 15.235053066037722
54.16166960611406, 14.781234713487038
55.69263178522438, 14.327416360936354
57.529786400156766, 14.327416360936354
59.21384479717811, 13.873598008385784
60.74480697628847, 13.873598008385784
62.12267293748775, 13.4197796558351
64.11292377033116, 13.873598008385784
64.87840485988633, 14.327416360936354
65.6438859494415, 16.596508123689716
65.95007838526357, 19.319418238993705
66.25627082108565, 22.042328354297695
66.40936703899665, 25.219056822152368
66.56246325690769, 26.580511879804305
66.86865569272977, 29.75724034765898
67.32794434646286, 32.48015046296297
67.63413678228493, 35.20306057826696
67.94032921810701, 37.018333988469635
68.39961787184009, 39.741244103773624
68.85890652557318, 42.01033586652693
69.47129139721733, 45.187064334381546
69.77748383303938, 47.45615609713485
70.23677248677248, 49.72524785988816
70.84915735841662, 52.90197632774283
71.46154223006073, 55.62488644304682
71.92083088379385, 56.98634150069881
72.533215755438, 58.80161491090149
73.1456006270821, 61.524525026205424
74.37037037037038, 64.24743514150941
75.13585145992553, 65.60889019916146
75.90133254948071, 66.9703452568134
76.66681363903587, 69.23943701956671
77.58539094650203, 72.41616548742138
78.1977758181462, 73.77762054507338
79.11635312561239, 75.13907560272543
80.03493043307856, 76.50053066037736
80.95350774054478, 77.86198571802942
82.02518126592201, 79.22344077568135
82.94375857338821, 81.49253253843466
84.62781697040955, 83.30780594863734
85.54639427787578, 84.21544265373865
86.77116402116403, 85.12307935884002
88.14902998236332, 86.9383527690427
89.22070350774055, 87.84598947414395
90.4454732510288, 89.207444531796
91.51714677640604, 89.66126288434668
92.28262786596119, 91.02271794199862
93.50739760924947, 91.4765362945493
94.27287869880462, 92.38417299965056
95.49764844209287, 93.29180970475193
97.0286106212032, 94.1994464098533
98.25338036449148, 95.10708311495455
99.47815010777973, 96.01471982005592
101.1622085048011, 96.92235652515728
102.23388203017834, 97.37617487770791
103.30555555555554, 97.8299932302586
104.83651773466588, 98.7376299353599
105.60199882422103, 98.7376299353599
106.8267685675093, 98.7376299353599
